id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
77,2011-10-07,74.0,46.0,17.0,,,,,,,Investment,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,0.075790042,0.100455735,5594,4792.0,7,7227,11178.0,7,1,,1,0,7,2,no,0,6,0,no,no,no,no,no,yes,no,no,129207,55959,73248,13595,6998,6597,104635,50319,54316,27346,8321,19025,5594,2876,2718,7227,3718,3509,14976,7670,7306,28334,11674,16660,11923,6142,5781,195.0,28.0,0.0,0.0,0.0,3.0,164.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,188.0,7.0,57,2.5895540059999997,1.553342236,13.93815138,1.161512615,0.326301802,0.332260748,2.939770072,0.098220275,0.7944077690000001,6.3705620000000005,3.1785740000000002,6.970174,7.010628919,84.12754703,27.0,7.1503166170000005,9.48536529,27,0.14094422199999998,1.691330662,1.38298448,no,0.580488661,12.22466885,15.56072487,17.14325489,17.81151777,0.58048867,1,no,1.637062941,23,2.786732336,no,19.81692283,32,1.795019765,6,6.206169042999999,6.228616797000001,3.379149987,1.5969740940000001,5.309817993999999,5.806929625,3.268959855,3.138924145,0.541781196,2.557583549,2.214272143,8.833302213,5.320853851,1.59099541,4.748805196,1.870665159,3.229689805,2.900316485,1.418496236,2.479907115,0.480230375,0.332260748,2.895578838,0.18400596,9.454511651,14.94803146,4.423974879,4.5564322189999995,0.146778456,poor,17.45,0.0,0,0,0,0,1,1000.0,1500.0,1250.0,0,0,0,1,0,0,0,0,1,0,0,0,0,29.11,3.98,0,0,0,0,1,1000.0,1500.0,1250.0,0,0,0,1,0,0,0,0,1,0,0,3,0,22.08,7.41,0,0,1,96000,5,700.0,1125.0,912.5,1,1,1,2,0,0,0,0,1,0,0,6,0,13.84,5.86,0,0,8,581500,24,695.65,1195.65,945.65,1,5,11,5,1,1,0,0,3,0,0,11,1,11.65,2.74,2,54500,15,1212021,43,700.0,1175.0,937.5,3,10,15,12,2,1,0,1,4,0,0,14,3,17.1,1.07,2,54500,26,1544453,77,698.55,1188.41,943.48,8,19,27,15,6,2,0,6,12,0,2,31,7,8900000
78,2011-10-07,30.0,17.0,7.0,,,,,,,Investment,Kuz'minki,7984443.568,142243,0.372734826,0.000995363,7753,4547.0,8,7651,10492.0,8,1,,1,0,7,8,no,0,5,1,no,no,no,yes,no,no,no,no,31167,16000,15167,16405,7985,8420,93811,46746,47065,32027,8404,23623,7753,3809,3944,7651,3675,3976,18245,8914,9331,5829,2955,2874,14430,7004,7426,502.0,155.0,0.0,0.0,29.0,6.0,312.0,0.0,0.0,0.0,500.0,0.0,0.0,414.0,35.0,51.0,58,2.634571631,1.60431118,18.24002914,1.5200024280000002,0.23974321199999998,0.7645918740000001,1.518669073,0.568969585,0.31340486,7.5252300000000005,0.45715500000000003,8.795621,2.142329344,25.70795212,46.0,2.176660698,3.57762317,46,0.135823303,1.62987963,1.405324618,no,2.612629862,5.265610991,9.418666677000001,10.33749917,11.55109863,0.592754222,3,no,2.446034608,21,1.5643079530000001,no,12.74474261,5,2.666653865,3,5.477490051,9.941875238,0.282424183,1.9836338519999999,6.250616699,4.092721037,7.847137612,1.192669367,0.5196092520000001,3.69556606,3.546660207,4.834941237,0.78755116,2.393139195,9.900297542999999,1.931704215,1.5466892840000002,1.184639455,1.3546557119999998,1.071927602,0.49592489,0.7645918740000001,1.849724563,0.422795879,10.56193667,1.734944618,1.5232927330000001,1.7623523280000002,0.519021356,poor,0.0,5.41,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3.19,9.36,0,0,0,0,9,733.33,1222.22,977.78,0,2,3,3,1,0,0,0,1,0,0,5,1,6.25,4.81,1,1100,3,41730,19,711.11,1194.44,952.78,1,6,5,4,3,0,0,0,3,0,1,9,2,14.92,6.54,1,1100,7,59660,34,769.7,1272.73,1021.21,1,13,7,7,4,2,0,2,5,0,3,14,3,24.72,7.73,3,112800,13,162822,43,742.86,1238.1,990.48,1,14,12,10,4,2,0,2,9,0,4,19,5,20.53,9.48,15,395289,27,890448,98,698.95,1184.21,941.58,3,23,38,25,7,2,0,8,26,0,10,68,13,4950000
79,2011-10-07,53.0,30.0,13.0,,,,,,,Investment,Teplyj Stan,8392316.21,130396,0.42639629700000004,0.002211665,6980,4523.0,5,7614,9443.0,6,0,,1,0,3,2,no,0,5,3,no,no,no,yes,no,yes,no,no,90114,47893,42221,15541,7898,7643,76776,38310,38466,38079,12885,25194,6980,3496,3484,7614,3917,3697,17425,8832,8593,20655,10812,9843,13682,6913,6769,195.0,53.0,0.0,0.0,3.0,8.0,131.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,183.0,13.0,59,2.893975025,2.557511587,28.07127765,2.3392731380000003,0.42518579799999995,0.612424333,2.30664343,0.158797991,0.598838123,11.80382,1.49254,10.3449,9.748701961,116.9844235,33.0,6.160512572999999,5.422395655,105,0.258351662,3.100219949,0.6906488959999999,no,0.13828828599999998,11.27814743,14.08425798,15.20941178,15.95980721,0.13828829,1,yes,1.241753732,51,5.08416921,no,23.50463992,50,4.179290582,8,21.09921888,10.33889599,1.69180939,2.153806345,7.701495582000001,2.864973602,7.45568338,3.053783927,2.057027143,3.502445512,8.235453476,4.628101558,3.917065664,3.5845941530000003,22.88999113,1.9889739219999998,1.1270003240000002,1.5620747,0.254951799,0.254951799,0.8252561820000001,0.612424333,0.993618708,1.4285531930000002,5.082180137,4.189087685,5.58439818,3.6900182439999996,0.565847138,good,16.35,0.0,1,17893,1,54000,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22.37,5.86,3,26893,2,60000,2,300.0,500.0,400.0,0,2,0,0,0,0,0,1,0,0,0,0,0,35.82,13.34,3,26893,2,60000,3,366.67,666.67,516.67,0,2,1,0,0,0,0,2,1,0,0,0,0,36.18,14.13,3,26893,2,60000,10,555.56,944.44,750.0,1,5,2,1,1,0,0,2,2,0,0,1,0,32.33,17.25,4,44593,10,473772,43,680.49,1146.34,913.41,2,13,13,10,5,0,0,2,10,0,0,12,2,29.65,10.92,18,678622,31,1025126,135,659.2,1120.0,889.6,10,38,45,29,13,0,0,4,25,0,2,39,7,7800000
80,2011-10-07,133.0,64.0,2.0,,,,,,,Investment,Izmajlovo,15045565.2,102828,0.637398943,0.006076152,4992,1313.0,4,5285,4339.0,6,0,645.0,6,0,16,3,no,0,6,0,no,no,no,yes,no,no,no,no,122862,54990,67872,10988,5655,5333,65499,34167,31332,26341,7961,18380,4992,2602,2390,5285,2693,2592,13203,6882,6321,24605,11742,12863,9633,4966,4667,531.0,85.0,39.0,3.0,356.0,13.0,32.0,0.0,3.0,0.0,530.0,2.0,4.0,442.0,59.0,23.0,38,0.865963205,0.546983468,6.542997096000001,0.545249758,0.048397656,0.676589607,2.9275725410000004,0.125808403,1.309316666,14.761779999999998,2.017157,11.9721,5.787330982,69.44797179,18.0,5.623330761,6.996946664,18,0.184610025,2.215320294,1.724743585,no,2.3320381230000002,7.677936613,9.945601179,10.68956093,12.47054357,2.332038125,1,no,2.5364470569999997,12,0.9616156929999999,no,11.17206197,97,1.6789787719999998,7,5.672455037000001,17.73944951,1.9734395180000002,1.773256028,3.2282354910000004,6.339760328,17.29160571,1.180749243,0.465082693,1.132198797,3.684276882,3.673132722,0.7303001259999999,0.23674348,9.100828327,0.932223411,0.338153789,1.262690632,0.342205373,0.804087349,0.43585759799999996,0.676589607,2.098632965,0.968481635,8.345568168,7.141545667999999,5.413698059,2.207649472,0.217394741,good,6.91,0.0,0,0,1,6435,4,1266.67,2000.0,1633.33,1,1,0,1,0,1,0,0,0,0,0,1,0,6.49,0.0,1,5000,4,43735,20,763.16,1263.16,1013.16,1,5,6,6,1,1,0,0,1,0,0,10,0,12.26,0.89,2,9337,5,60634,31,690.0,1150.0,920.0,1,9,10,9,1,1,0,0,2,0,0,12,3,22.24,3.25,2,9337,5,60634,36,700.0,1171.43,935.71,1,10,12,10,2,1,0,0,3,0,0,17,4,32.12,9.21,6,240937,9,144476,50,662.5,1114.58,888.54,2,16,16,12,3,1,0,4,7,0,1,26,5,35.19,9.69,16,336612,21,1034166,101,652.63,1110.53,881.58,6,30,36,21,6,2,0,9,17,0,3,54,7,17600000
81,2011-10-07,47.0,31.0,1.0,,,,,,,Investment,Gol'janovo,14286990.83,157010,0.389353565,0.194489265,7751,5041.0,6,8004,11081.0,7,0,125.0,3,0,5,3,no,0,5,3,no,no,no,yes,no,no,no,no,12327,5588,6739,16831,8637,8194,98260,47405,50855,41919,12424,29495,7751,3941,3810,8004,4152,3852,18912,9716,9196,2780,1351,1429,14694,7551,7143,371.0,88.0,0.0,0.0,68.0,8.0,207.0,0.0,0.0,0.0,371.0,0.0,1.0,221.0,129.0,20.0,20,0.777680713,0.48220603799999995,5.78647245,0.48220603799999995,0.16218151,0.430574976,1.704315885,0.7831986870000001,0.515319896,16.29058,2.006969,13.4178,5.066545796000001,60.79854955,18.0,4.874362458,5.965178064,18,0.078705833,0.94446999,0.923821131,no,2.597116955,8.180595511,10.36215818,11.11016088,12.90687237,2.252273459,12,no,2.275519787,41,1.3689621019999998,no,10.42309367,97,0.411482019,7,7.005309726,17.06385237,1.323405109,2.2847918259999997,1.927902669,7.988785827999999,15.30923371,0.35209831399999997,0.16815226600000002,1.380769549,4.195811439,4.293748688,1.726381182,1.636997443,8.769132857,0.468592241,1.752304621,0.430574976,0.8616148790000001,1.560609729,0.819047317,0.430574976,1.225699589,1.222959966,8.998930296000001,7.946766693,7.059786169,2.962896947,0.107949793,good,0.0,0.0,0,0,0,0,2,650.0,1000.0,825.0,0,1,0,1,0,0,0,0,0,0,0,1,2,2.33,11.67,0,0,2,37300,8,575.0,1000.0,787.5,0,2,4,2,0,0,0,0,0,0,0,5,2,11.43,14.61,0,0,3,40464,19,668.42,1105.26,886.84,0,4,7,8,0,0,0,1,2,0,0,6,2,14.15,17.62,3,11300,5,67467,22,642.86,1071.43,857.14,1,5,8,8,0,0,0,1,3,0,0,12,4,22.31,15.07,9,270637,12,469476,53,663.27,1122.45,892.86,4,15,18,12,3,1,0,3,5,0,1,27,5,41.03,9.25,12,310276,18,556166,85,659.49,1113.92,886.71,6,27,27,18,5,2,0,6,12,0,2,44,5,1000000
82,2011-10-07,50.0,30.0,9.0,,,,,,,Investment,Juzhnoe Butovo,26155137.04,178264,0.137846204,0.041116354,14080,11926.0,11,14892,24750.0,13,1,,1,0,13,4,no,0,4,4,no,no,no,no,no,no,no,no,102618,47681,54937,30808,16251,14557,121369,59138,62231,26087,7410,18677,14080,7457,6623,14892,7839,7053,34341,18094,16247,19906,9676,10230,27123,14340,12783,1681.0,173.0,607.0,19.0,245.0,116.0,431.0,1.0,84.0,5.0,1680.0,34.0,299.0,439.0,109.0,799.0,60,2.172534513,1.027424441,12.32909329,1.027424441,0.107193422,0.7541338470000001,1.8046290680000001,0.26887925,1.460692935,1.8982880000000002,0.847725,8.842169,2.425714627,29.10857553,47.0,2.425714627,4.11577473,47,0.242318299,2.907819587,0.556986137,no,4.998718049,18.44693182,21.62290382,22.95607802,23.6381015,2.6408466219999998,2,no,4.18091521,39,0.503288405,no,25.17420284,32,6.884292324,9,20.81186088,14.58162384,5.649048832,3.280028005,7.141440361,8.251928539,13.84869897,5.954971715,0.32802408,2.038728154,10.17562598,16.98050713,7.849343625,1.4585256030000002,22.95336715,3.373625297,15.57965704,6.304181868,0.819963592,4.230372137,0.873808481,1.117145155,1.092676056,1.042401409,0.988998865,18.31819927,12.30008878,10.38876882,0.8156049129999999,satisfactory,12.95,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,15.79,0.0,0,0,3,73000,6,900.0,1400.0,1150.0,1,0,1,4,0,0,0,0,0,1,0,2,0,20.03,0.07,0,0,3,73000,14,776.92,1230.77,1003.85,1,2,3,8,0,0,0,1,1,1,0,7,0,24.33,2.89,0,0,4,87000,15,776.92,1230.77,1003.85,2,2,3,8,0,0,0,1,1,1,0,11,0,29.04,4.63,0,0,4,87000,15,776.92,1230.77,1003.85,2,2,3,8,0,0,0,1,2,1,0,12,0,24.2,4.63,4,63808,14,345704,25,765.22,1239.13,1002.17,2,7,5,9,1,1,0,2,7,1,0,19,3,990000
83,2011-10-07,34.0,19.0,8.0,,,,,,,Investment,Hovrino,5264733.751,80791,0.184282943,0.050755569,5195,3082.0,4,5469,7123.0,4,0,145.0,0,0,10,2,no,0,1,1,no,no,no,no,no,no,no,no,81887,37070,44817,11356,5819,5537,47628,23527,24101,21807,6668,15139,5195,2621,2574,5469,2842,2627,12655,6470,6185,21910,10290,11620,10012,5135,4877,254.0,58.0,1.0,0.0,18.0,14.0,162.0,0.0,1.0,0.0,253.0,0.0,0.0,113.0,52.0,88.0,12,1.897382479,1.230656893,14.13402837,1.177835698,0.141020435,0.3599297,0.300930889,0.37544456200000004,0.495334029,18.4448,1.48712,5.499282,1.322893112,15.87471735,12.0,1.82816883,2.563457646,12,0.245574154,2.9468898439999998,1.304344256,no,1.4789672409999999,10.59955439,13.37764503,14.04868771,15.44433705,0.952891233,8,no,1.478967229,1,0.274321048,no,13.72605767,121,15.00418072,1,21.574465600000003,2.7388378689999997,1.1794209999999998,0.9807397309999999,2.078797919,1.181122572,16.32945427,6.0413445789999995,0.548109276,4.7237241569999995,1.8393609419999999,7.469053682,3.602764697,1.825996386,7.228536054,3.714566131,4.023803372,2.7670927219999997,0.960461042,1.2857199529999999,0.890715424,0.3599297,1.083124791,1.085524688,6.662099212,19.56832931,9.508930669,4.820544185,0.829567339,satisfactory,2.75,0.04,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,14.43,0,0,2,8499,6,666.67,1166.67,916.67,0,0,4,2,0,0,0,0,0,0,0,2,0,12.71,21.78,1,6957,5,124099,10,700.0,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,0,6,0,12.23,19.39,2,30257,7,128499,20,711.11,1194.44,952.78,2,1,9,8,0,0,0,3,4,0,0,10,0,14.0,16.08,6,76257,13,283539,53,691.67,1156.25,923.96,5,14,16,14,3,1,0,7,8,0,0,20,1,14.5,15.96,30,834791,36,1205497,145,729.63,1229.63,979.63,10,30,53,38,10,4,0,11,10,0,1,43,4,1000000
84,2011-10-07,66.0,42.0,7.0,,,,,,,Investment,Basmannoe,8398460.622000001,108171,0.015233743999999999,0.037316452,5706,3240.0,7,6748,7770.0,9,0,562.0,4,2,25,2,no,0,10,93,no,no,no,yes,yes,no,no,no,28179,13522,14657,13368,7159,6209,68043,34236,33807,26760,8563,18197,5706,2982,2724,6748,3664,3084,15237,8113,7124,5164,2583,2581,11631,6223,5408,746.0,48.0,0.0,0.0,643.0,16.0,35.0,0.0,3.0,1.0,746.0,371.0,114.0,146.0,62.0,53.0,61,2.2233621180000003,1.036793586,12.44152303,1.036793586,0.19631775,0.937934843,2.765772174,0.639098131,0.5903549339999999,11.77562,0.349279,12.43378,2.097287377,25.16744853,7.0,1.757751007,3.1245589,7,0.33647726,4.03772712,0.27756602399999997,no,8.624304877,1.018011563,3.272048587,4.015049698,5.798406149,1.018011548,4,no,2.694403458,10,0.508292564,no,4.849216703,97,4.8981926819999995,4,4.178574613,11.47012268,1.5759086569999998,2.90539854,2.848965972,4.108594696,11.36960934,2.717273529,0.296969239,1.3575546569999999,2.189405245,1.569007584,0.16644804900000001,0.952254077,3.260466723,1.168373911,2.012468778,0.937934843,0.555869992,0.360334249,1.040340543,1.1755023740000001,0.835838992,0.640938,4.920228326,1.869624885,0.7007811820000001,3.3511584689999996,0.20980875,poor,0.0,0.0,5,111894,0,0,2,400.0,750.0,575.0,0,1,1,0,0,0,0,0,0,0,0,6,0,2.17,6.17,16,266582,7,98096,20,711.11,1194.44,952.78,2,6,5,4,3,0,0,2,4,0,1,8,0,5.15,10.77,33,586913,9,145096,65,731.75,1230.16,980.95,2,17,20,16,10,0,0,6,10,0,3,19,0,4.85,11.17,53,910853,12,194939,101,768.04,1288.66,1028.35,4,25,31,24,15,2,0,9,16,0,5,26,2,6.66,13.31,93,1463127,30,926539,214,691.67,1176.47,934.07,10,57,77,45,22,3,0,20,36,0,11,62,5,18.07,16.39,287,3894309,70,2193556,828,755.63,1259.38,1007.5,55,212,238,213,88,21,1,65,112,1,34,134,11,990000
85,2011-10-07,63.0,33.0,2.0,,,,,,,Investment,Juzhnoe Butovo,26155137.04,178264,0.137846204,0.041116354,14080,11926.0,11,14892,24750.0,13,1,,1,0,13,4,no,0,4,4,no,no,no,no,no,no,no,no,102618,47681,54937,30808,16251,14557,121369,59138,62231,26087,7410,18677,14080,7457,6623,14892,7839,7053,34341,18094,16247,19906,9676,10230,27123,14340,12783,1681.0,173.0,607.0,19.0,245.0,116.0,431.0,1.0,84.0,5.0,1680.0,34.0,299.0,439.0,109.0,799.0,62,1.232603967,0.6616884439999999,7.940261323,0.6616884439999999,0.122806123,0.372242763,2.284418322,0.18810364100000002,0.963254332,3.115903,1.7946259999999998,7.628319,1.468777553,17.62533063,47.0,1.468777553,3.0515368560000002,47,0.15022302199999998,1.8026762580000002,0.566363876,no,3.993575547,17.62771398,20.82082687,22.18643867,22.85345731,1.566291087,2,no,2.93414147,39,0.433287469,no,24.01684956,32,5.726939044,9,19.51001682,13.42144739,4.987535846,1.962419209,5.842530854,7.243662701,12.73410625,4.8403789989999995,0.662915975,2.085889489,9.061033262,15.82315385,7.059642814,0.15044481099999998,21.79601387,4.283816246000001,14.46506432,5.217673872,0.940213072,4.21316475,0.66826497,0.429951009,2.413681366,2.34869042,1.779640977,17.20360655,11.05151801,9.068308023,0.258072751,good,1.9,0.0,0,0,0,0,4,533.33,833.33,683.33,1,2,0,1,0,0,0,0,0,0,0,0,0,5.65,0.05,0,0,1,14000,8,657.14,1071.43,864.29,1,2,2,3,0,0,0,0,0,0,0,6,0,26.38,3.01,0,0,4,87000,12,710.0,1150.0,930.0,2,2,3,5,0,0,0,0,0,0,0,7,0,34.56,4.84,0,0,5,89600,13,736.36,1181.82,959.09,2,2,3,6,0,0,0,0,0,1,0,8,0,31.27,4.0,0,0,9,133554,18,743.75,1187.5,965.63,2,3,4,9,0,0,0,1,2,1,0,13,0,24.56,4.38,5,78808,16,365783,26,816.67,1312.5,1064.58,2,7,4,10,2,1,0,2,7,1,0,19,3,9000000
86,2011-10-07,43.0,21.0,7.0,,,,,,,Investment,Babushkinskoe,4934147.223999999,86206,0.11640032,0.122190486,4300,1578.0,3,4724,5461.0,3,0,1308.0,1,0,6,2,no,0,3,2,no,no,no,no,no,no,no,yes,55125,25551,29574,9734,5192,4542,52560,28071,24489,23912,7214,16698,4300,2213,2087,4724,2581,2143,11209,6096,5113,10741,5375,5366,8429,4475,3954,271.0,49.0,2.0,0.0,147.0,5.0,67.0,0.0,1.0,0.0,269.0,0.0,9.0,169.0,82.0,9.0,63,1.3639173009999999,0.811845978,9.742151733,0.811845978,0.46193853100000004,0.590279074,0.6054081720000001,0.138509477,0.273370278,22.98229,0.27292,5.487161,2.53551308,30.42615696,25.0,2.6387638030000002,4.122498887,25,0.336399328,4.036791937,0.290546788,no,2.2426059680000003,9.101153768,11.53693075,12.21429793,13.68062591,2.2426059769999998,1,no,2.410928208,15,1.7271495140000002,no,10.32036379,101,19.34041978,7,14.85750661,8.585841367999999,1.781576394,2.556434098,4.619570249,1.3698368630000002,3.86184318,1.376972127,0.252245919,4.082899771,3.7065371010000003,2.543335042,1.0613960690000002,1.1987353809999999,2.035430415,1.5061891319999998,2.442395763,0.9591439740000001,0.464476413,0.536767211,0.956099513,0.590279074,1.0028567990000001,0.917950458,4.441121323,7.30491889,6.352485716,4.3838872239999995,0.168539005,good,34.0,7.5,0,0,1,33000,2,750.0,1250.0,1000.0,0,0,1,1,0,0,0,0,0,0,0,1,0,24.06,3.18,2,21600,4,62700,2,750.0,1250.0,1000.0,0,0,1,1,0,0,0,0,2,0,0,3,1,17.43,4.97,3,37184,4,62700,18,637.5,1093.75,865.63,2,4,7,4,1,0,0,3,4,0,0,10,1,14.12,9.01,3,37184,6,81067,31,611.54,1038.46,825.0,5,8,10,7,1,0,0,5,5,0,0,15,1,14.29,10.89,10,194857,12,1631936,65,637.5,1071.43,854.46,9,19,18,15,4,0,0,9,8,0,0,39,1,19.05,8.69,27,476375,39,3754476,141,644.8,1096.0,870.4,16,42,44,27,11,1,0,14,18,2,3,71,4,6700000
87,2011-10-08,45.0,44.0,5.0,,,,,,,Investment,Bogorodskoe,8659075.461000001,104410,0.41686645200000005,0.069660344,7103,3107.0,7,6119,7277.0,9,0,,1,0,8,4,no,0,2,4,no,no,no,yes,no,no,no,no,1452550,655329,797221,13897,6937,6960,59366,30856,28510,31147,11500,19647,7103,3598,3505,6119,2984,3135,15630,7783,7847,311210,150254,160956,12479,6183,6296,413.0,104.0,4.0,0.0,215.0,7.0,63.0,0.0,20.0,0.0,413.0,4.0,14.0,316.0,61.0,18.0,48,4.3756234030000005,2.36650529,28.10378168,2.3419818059999997,0.09238637699999999,0.183946654,2.8042617169999997,0.332676094,0.278991569,15.967220000000001,0.886025,9.56599,2.360552408,28.3266289,38.0,2.372195915,5.465420242,38,0.258622089,3.1034650630000002,0.40788431799999997,no,6.6250248670000005,3.864176927,5.97998906,6.710780385,8.454494232,3.8641769189999997,4,no,3.88784137,20,1.524744822,no,6.126108032,97,3.992002776,10,7.426210075,11.53943196,0.808388173,1.119914954,4.1611229519999995,4.508740824,15.26061913,4.642862654,0.577227932,2.981405519,4.83082487,0.666481468,0.49140963600000004,0.6338871110000001,4.47214722,0.458814769,2.5504464430000002,0.999369257,1.663784951,0.623162686,0.164328823,0.183946654,0.599424172,0.595786452,6.136597999,3.849783581,4.808208008,1.851321213,0.186133479,excellent,3.68,7.1,0,0,0,0,1,300.0,500.0,400.0,0,1,0,0,0,0,0,0,0,0,0,3,0,5.4,6.03,2,150000,0,0,3,600.0,1000.0,800.0,0,1,1,1,0,0,0,1,1,0,0,7,0,21.29,4.17,4,195000,0,0,6,760.0,1200.0,980.0,1,1,1,3,0,0,0,1,1,0,0,9,0,33.79,5.96,8,213415,3,16400,11,660.0,1100.0,880.0,1,2,4,4,0,0,0,2,5,0,1,12,0,45.23,8.47,18,463250,6,55600,35,658.06,1129.03,893.55,4,8,14,7,1,1,0,8,13,0,3,31,0,34.57,14.83,96,1851334,39,1499069,272,715.89,1213.18,964.53,14,74,91,55,33,5,0,22,42,0,12,102,5,990000
